Name,Item,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
한국정밀기계,자본총계,36092840,55165619,127969535,150371620,153869536.8,157499722.9,152041922.6,138106033.3,127127096.8,108644656.6,77784063.78,57477259.73,56829915.34,43306110.31
한국정밀기계,매출액,76192319,132770108,174449268,167332500,147208860.9,100215290.3,48066258.59,59755788.72,35571865.3,23000968.1,44688538.83,42878767.45,45269693.69,17167829.46
한국정밀기계,매출총이익,22803188,39826075,43427116,43038396,31973199.72,16268745.22,5848594.8,-4360983.14,-6555116.24,-2001911.26,-7280464.36,-6987856.55,4801318.13,-7567243.54
한국정밀기계,영업이익,15843740,30339241,30563891,28550644,12640063.93,151593.2,-2983481.59,-15664133.51,-16606674.46,-7316927.33,-13795101,-14970733.06,-1446797.56,-12601486.33
한국정밀기계,당기순이익,14395232,23071471,21096433,24041108,8053994.23,2236621.97,-3641712.73,-11463428.67,-13106342.9,-21226811.42,-27479738,-18523298.79,-1228940.09,-12968876.26
한국정밀기계,이자비용,347719,449997,1249297,1663717,890237.48,1182354.47,1074053.1,868546.84,704484.73,591162.31,536480.84,439663.35,530514.25,458877.26
한국정밀기계,EBITDA2,17055684,32283272,33745421,32299735,15422428.34,2908055.22,-344875.82,-13431697.49,-13593085.03,-4482949.48,-12758144.06,-14039545.94,-616951.6,-11966716.53
에이치디,유동자산,40535643,59402574,81453713,91598537,98281329.56,98490879.98,131693857.8,143132385.5,154247204.7,142312357.4,143064642.7,135647509.6,116987210.4,83793923.81
에이치디,재고자산,8541109,11793433,9204619,7015827,9796488.17,7873428.98,7119885.2,14702537.53,36538416.34,14723638.69,8276034.23,13150155.87,8906684.97,8838228.03
에이치디,매출채권및기타채권,7525483,8549465,10419850,10477593,12873332.7,15700246.63,8108191.52,13252932.08,22129557,9665223,6602472.09,2065920,1856511,1523494
에이치디,당좌자산,31994534,47609141,72249094,84582711,88484841.39,90617450.99,124573972.6,128429848,117708787,127588717.8,134788608.4,84806299.06,73489452.23,56798053.69
에이치디,부채총계,36257174,53191639,42468609,43939579,53172294.85,51716371.88,89219457.76,108191645.8,124019020.9,111303044.4,104532685.4,91354028.28,60632352.99,34108239.28
에이치디,유동부채,33014737,49783482,36715896,39124935,44656810.92,40338853.29,54239023.39,101665804.3,102114740.7,90352094.52,93485203.48,80419547.51,60362078.16,33490577.78
에이치디,순부채,-16385988,-33779628,-48137453,-51145837,14183077.54,18917344.53,56941182.75,63295801.28,-155044,-22279679,-36463968.55,-43275926.98,-40356605.52,-37474071.1
에이치디,자본총계,22261946,32214945,75011613,84372905,92642673.06,98949831.75,107152052,106449705.3,114961895.1,115822567.9,113159126.6,125257476,111779530.8,93822835.19
에이치디,매출액,46296236,67025998,67399591,60170512,58363572.81,60242515.88,50303001.79,62264234.24,121526774.2,103386064.5,41678312.54,32230409.06,37778317.61,34492195.2
에이치디,매출총이익,8028908,12792137,17392412,14295295,12092938.61,11877880.92,11186012.5,11649873.74,23160695.6,14641556.82,3356480.33,2579318.22,2727723.64,2634334.69
에이치디,영업이익,6000627,10445095,14938462,11466428,8909161.04,8698466.27,3749992.49,8702832.9,14409282.08,6599694.45,-1443104.73,-3923106.03,-2765004.3,-1156619.78
에이치디,당기순이익,6462004,9052999,13377922,10897269,8796352.8,8390058.37,4583316.1,3839089.31,7780159.8,1720976.09,-1777373.95,-7506765.78,-13416055.78,-17974259.18
에이치디,이자비용,320344,159053,412203,741925,903380,1164973,1819630,2448962,2661170,2262088,2157569,1526283,1028250,316659
에이치디,EBITDA2,7224924,11884474,16375123,12721623,9913272.04,9713715.27,4788424.49,9746354.61,16084922.08,8576864.45,779171.27,-1818775.03,-716045.3,294621.22
스맥,유동자산,16969891,18130286,20959700,21520303,70952484.13,80759248.57,102021771.2,125149119,106164628.9,136795380.7,126908824.1,141563169,127438089.9,110788910.7
스맥,재고자산,2009570,3417071,2466511,2864678,31488277.16,33356256.84,41142080.24,43459236.39,44817176.94,48695849.6,54495240.54,69387281.38,73638072.62,56339324.81
스맥,매출채권및기타채권,10579560,3049688,3699391,5908776,29672826,34837244,47871579,55789562,51595221,60879066,52863046,54854725,38838501,30117932
스맥,당좌자산,14960321,14713217,18493189,18655626,39464207.87,47402991.71,60879689.71,81689882.71,61347452.37,88099531.92,72413583.37,70710887.99,52230018.01,51768585.91
스맥,부채총계,5213002,3807803,4840751,4387211,72800569.04,84691282.22,109236502.9,114341644.8,91761665.51,125106067.8,108490315.9,124325621.6,128452983.6,113514519.5
스맥,유동부채,3907152,2250553,3450851,3595911,60231648.9,59739199.77,70882925.17,68938070.15,63213342.67,76181424.97,72526812.39,78255807.54,99541888.51,90027618.77
스맥,순부채,716019,-3870159,-781117,-469164,29674621.89,49264606.63,67458736.23,49442762.3,62710068.86,55605286.28,53145447.6,67995139.9,87678725.85,72134295.75
스맥,자본총계,15644099,18436183,20675294,21920710,43979796.49,47850766.21,60962171.88,81704969.17,84076844.96,90484054.95,96009664.98,96360098.47,96588510.96,74610891.3
스맥,매출액,14693682,12593839,10872219,13568192,124316956,134265613.1,128040645.2,139680674.5,122036641.4,122781553.1,161130468.1,133718535.2,136977992.2,113659461.9
스맥,매출총이익,9360495,8109121,5899227,7781584,18543045.59,24528625.37,24954932.3,26671734.3,24144659.19,24797593.11,28130145.41,26590588.38,15221313.65,11781372.6
스맥,영업이익,4832641,2482184,317022,1988506,5006493.22,6809116.36,6075603.52,6000790.02,4296476.34,4181695.29,4715375.47,-641807.55,-14763286.48,-18060789.87
스맥,당기순이익,4268383,2792083,1206581,2487101,3651592.35,1511896.51,4946705.53,2636443,3365372.48,1971484.65,334271.49,-1674939.95,-16987126.05,-29888419.72
스맥,이자비용,173246,192510,146872,115235,1524265.93,2414953.39,4055209.53,3069285.09,2808316,3243419.89,3098555.05,2751215.25,3715099.22,3176238.06
스맥,EBITDA2,5329582,2953672,810418,2490057,6483847.54,8721161.93,8594099.6,8996166.89,8422266.3,8971309.94,9543606.37,3834960.91,-9564800.45,-13728251.07
이엔에프테크놀로지,유동자산,17663088,25791489,47224392,61776145,71785027,64008597.05,58117532.12,76350211.13,97795801.2,123640877.7,115813086,127520496.8,155796468.1,169267610.7
이엔에프테크놀로지,재고자산,5315968,7839464,12828023,10291569,15484479.88,18977937.99,18934282.64,22182097.41,29058252.05,26674167.97,26165182.39,31085423.48,41251976.26,45901954.63
이엔에프테크놀로지,매출채권및기타채권,5716423,8995735,9693682,17941459,20724921.64,25650432.83,25726659.28,39743662.67,48403169.75,62197173.44,70005411.9,78026091.52,82959350.55,71601916.85
이엔에프테크놀로지,당좌자산,12347120,17952023,34396368,51484576,46283847.68,45030659.06,39183249.47,54168113.72,68737549.15,96966709.75,89647903.62,96435073.36,114544491.8,123365656
이엔에프테크놀로지,부채총계,9863699,23042909,22920831,35722352,44644062.31,56541666.67,60274836,69797051.15,75860167.17,89295069.16,74367782.55,86456468.46,117201378.8,148988519.1
이엔에프테크놀로지,유동부채,9401347,13526325,10853589,23993627,33791254.11,50935108.22,47998256.82,60074783.7,69445891.88,79382458.82,68179742.72,82763464.05,90369086.4,118645267.8
이엔에프테크놀로지,순부채,-5518146,2757871,-15109078,-16777950,-2998713.38,14010393.36,23828077.47,27189467.21,17372463.75,3863207.49,8541064.59,26190767.62,27914105.82,41111529.4
이엔에프테크놀로지,자본총계,21332591,28554510,54549713,66160375,76511833,90068704,99860956,109466362,139735566.6,161666368.4,188104691.5,221741123.9,265889902.2,309537609.6
이엔에프테크놀로지,매출액,53402522,71666337,95058099,129018171,164332787.9,232412599.7,220149412.3,248589594.2,311850324.9,331695410.5,387027300.5,425448060.7,481013218.7,486607222.7
이엔에프테크놀로지,매출총이익,14179098,20088775,27314809,32619148,37751846.7,45723083.11,42956375.64,48955140.39,76347181.24,79655837.61,82678070.84,75812561.95,107191408.2,117695342.3
이엔에프테크놀로지,영업이익,7101003,10789654,14272224,16432831,18038598.65,19605096,11998866,13848103,37866321,45081094.4,45348563,35608553,59636772.97,68167276.32
이엔에프테크놀로지,당기순이익,5885779,7221919,11684119,13597734,12550121,14431031.71,8809292.14,10197929.45,30121131.09,24723570.33,27804424.08,28797227.73,46085330.57,46214826.24
이엔에프테크놀로지,이자비용,0,366941,518821,496620,614861,712112,878809,766852,896381,777641,585865,822652,1224359,1387514
이엔에프테크놀로지,EBITDA2,8351833,12752994,17830533,20610386,23480116.84,27371691,22425841,27237353,52145960,61431118.4,61010445,50153939,80160193.97,92350386.32
차이나그레이트,유동자산,53970941,105391165,161138696,185966077,250170946,302825229,367261959,491610490,552517975,580447633,483694630,507873148,,
차이나그레이트,재고자산,2000681,2278846,2400547,1597509,3130558,5197614,4460389,4056826,1051684,805904,995934,1113595,,
차이나그레이트,매출채권및기타채권,45245896,90516993,107708191,141793592,149823349,206287673,236915496,256360905,243127157,214583638,239029889,184456551,,
차이나그레이트,당좌자산,51970261,103112319,158738148,184368567,247040387,297627615,362801570,487553664,551466291,579641728,482698696,506759553,,
차이나그레이트,부채총계,32209705,68002683,63824616,75956127,90450581,104038831,101852137,195863918,128922726,115622642,76206841,58921125,,
차이나그레이트,유동부채,32209705,68002683,63217378,75956127,90450581,104038831,101852137,152930698,128922726,115622642,76206841,58921125,,
차이나그레이트,순부채,-1430848,-5992589,-45896034,-33584882,-84971534,-79610853,-112796980,-183941406,-276642506,-332764110,-209354439,-284437720,,
차이나그레이트,자본총계,38272990,62026399,134115213,166171562,217830957,249301538,312067879,338853508,464054388,499885577,456309450,484786504,,
차이나그레이트,매출액,170252298,142507190,292643555,352775668,415949445,491440042,550226181,587022129,619073020,578252712,509270923,454026711,,
차이나그레이트,매출총이익,44215449,37546387,73797183,91593561,106770630,122196303,135513210,141325198,144938725,138299476,120079634,106433096,,
차이나그레이트,영업이익,28336311,23506433,46300228,52470076,64690456,70350636,77651115,80061039,81860283,73556766,-18713937,51562921,,
차이나그레이트,당기순이익,18651984,15691566,32364439,39151934,46556943,51487671,60932799,20413260,74877320,54927182,-16218587,31651030,,
차이나그레이트,이자비용,322528,134129,81778,0,0,0,0,5438255,3195026,3440825,3794775,4236065,,
차이나그레이트,EBITDA2,29169815,24106956,47509834,54271170,68094998,73695432,82551928,83682340,85520295,77058495,-15524056,54060414,,
위메이드맥스,유동자산,13051944,25055167,81450397,77296822,65142031.37,50426061.04,73499369.94,57212616.22,47838797.93,46670269.35,33438942.75,24717738.06,15472153.34,27961486.62
위메이드맥스,재고자산,,,,,,,,,,,,,,
위메이드맥스,매출채권및기타채권,2430860,3028954,3514693,2147008,2708096.14,3773340.42,10719320.72,6959828.17,2915510.14,3518090,2841617,2517517,3094869,4603581
위메이드맥스,당좌자산,13051944,25055168,81450396,77296822,65142031.38,50426061.05,69654151.55,53367397.91,47838797.93,46670269.51,33438942.37,23742454.31,15472153.31,27961485.98
위메이드맥스,부채총계,3287364,7061650,4178976,4536119,8506587.29,8162674.49,10480103.18,8892014.52,20506582.83,18591965.44,20678141.59,20172093.63,22630475.11,13847002.04
위메이드맥스,유동부채,2827699,5152114,3023451,4050089,7477529.98,5404903.45,8823767.75,8175308.05,6044878.36,6180387.87,6145999.66,19793528,22436991.52,7742055.37
위메이드맥스,순부채,-10313972,-21501225,-77206692,-73867869,-61348531.46,-45512021.93,-57422786.26,-45527317.74,-35007364.62,-29564238.46,-13435831.11,-2766345.7,7807384.85,-13539240.64
위메이드맥스,자본총계,13055665,30499563,90363414,94025227,98815801.64,95358669.84,96878364.08,93122933.16,71884936.86,70093298.45,59408622.73,22323048,7974748.13,23707607.82
위메이드맥스,매출액,19248267,32901945,34559786,26959215,26615660.8,27620276.46,51447121.13,30518475.68,30254916.78,31507434.48,32167674.32,28752746.5,30487911.61,37921102.96
위메이드맥스,매출총이익,16659433,30390167,31817903,19615544,19388287.08,27620276.46,51447121.13,30518475.68,30254916.78,31507434.48,32167674.32,28752746.5,30487911.61,37921102.96
위메이드맥스,영업이익,11086875,19426711,16496230,7070328,3937902.59,-1621833.03,18103736.95,-4712555.85,-7888979.38,-4050354.26,-8332096.23,-12693576.49,-10955552.21,-5176976.12
위메이드맥스,당기순이익,8927289,17123141,16126785,8403517,6019112.96,-4061089.2,7141249.49,-4268125.78,-20446977.63,-1751787.16,-10704479.36,-38382774.97,-13933936.9,-10405265.48
위메이드맥스,이자비용,407870,0,0,0,51444,68291,38100,0,897907,2068070,2493872,1797155,776871,846480
위메이드맥스,EBITDA2,11842269,20512032,17996625,8428125,6046267.59,1373456.97,21797965.95,-904484.85,-4510470.38,-2272828.26,-6529131.23,-9847585.49,-8051585.21,-3553921.12
어보브반도체,유동자산,10613615,18388330,23003309,26535433,34679414,36607366.39,44397826.41,44437224.61,47723092.99,57023251.9,55207336.12,59925323.87,72451165.36,105396764.5
어보브반도체,재고자산,3926142,7588407,6156062,10590855,14477692,15984395.24,18947945.47,18056290.86,13885974.98,12425402.45,16357074.7,14064323.76,18379058.42,15223207.09
어보브반도체,매출채권및기타채권,4248958,5768030,6122652,9307695,12455092,12685527.54,12740424.41,13443276.84,13455066.74,14126245.78,14001356,15510566.79,19332545.16,15089902.22
어보브반도체,당좌자산,6687472,10799923,16847248,15944578,20201721,20622970.91,25449880.7,26380934.05,33837117.67,44597850.56,38850260.73,45861000.49,45075155.09,74462759.15
어보브반도체,부채총계,3766324,8169551,8405554,9542232,14873967,14457296.59,16306017.81,17469685.37,16332956.13,18752609.84,15899415.3,16294805,20116224.89,38743863.46
어보브반도체,유동부채,3318178,5577884,5675322,8382036,12420610,11561051.93,12346583.52,11930118.28,10678308.24,12979641.66,9848283.8,9665262.6,14557238.03,36879089.47
어보브반도체,순부채,-2154065,325671,-4164031,394023,-288561,-1214310,-8010898,-7936198,-15483622,-25030162,-24087084.13,-29698198.1,-33294826.82,-50060370.53
어보브반도체,자본총계,12224694,15820301,22219782,26094820,50223687,55608223,63609068,69269424,73958002.5,80236939.58,73858070.53,78859093.23,90348770.26,101330851.6
어보브반도체,매출액,27821822,36212294,34693069,50553701,67905754,73675318.4,88348720.56,92016676.94,96919276.87,103201219.2,105824401,109543013.5,126805889.7,144189879
어보브반도체,매출총이익,5874978,8165688,6346572,10057090,12790224,16643226.78,21046130.24,20949201.87,22634060.1,24329018.66,25107846.36,26073990.14,37407671.99,40890022.9
어보브반도체,영업이익,2519470,3205022,2262179,5413906,4671431,7380184.56,9321739.08,7157808.35,6509091.85,9259423.33,7541112.95,7761849.7,13925854.6,17621134.22
어보브반도체,당기순이익,2432516,3628087,2719197,5161605,3361542,6015138.4,8875828.07,6751651.97,6511573.48,6950233,-4952775.41,8243727.32,13367759.54,14040744.36
어보브반도체,이자비용,18539,96853,256835,169750,225109,215308,118669,82372,70012,79787,37730,0,28366,309279
어보브반도체,EBITDA2,4248039,4667567,3568163,7050753,6529408,9884326.89,11838583.54,10488717.03,9233742.35,12662083.33,10650859.95,10755236.7,18463795.6,22127198.22
동일금속,유동자산,13879915,26788253,25645286,41658279,52961120.13,49526656.87,41758638.42,44681273.66,53791397.66,22036090.11,36721882.63,42031123.43,38522858.33,33719236.25
동일금속,재고자산,4500353,6199551,3557200,6571260,10329630.67,9653491.08,8452086.24,9293550.44,9752244.72,10052912.44,12155838.01,14261865.83,13361427.27,10337073.03
동일금속,매출채권및기타채권,4868574,7405042,3793760,9068811,8692622,6559617,6697728,7084465,6450316,4665192,7229253,9195526,5944395,5488271
동일금속,당좌자산,9379562,20588702,22088088,35087016,42234087.47,39475762.66,32909149.56,34990321.03,44039154.04,11983178.77,24566045.05,21176461.25,14839556.28,14012641.6
동일금속,부채총계,14699563,22101460,13452341,20234745,24499255.56,23461030.41,15943332.28,21873012.71,20618267.96,18748155.89,19891727.09,20433647.01,17662850.83,12042695.24
동일금속,유동부채,11621111,19626917,9316081,15506294,21342768.93,16904210.68,10426530.17,15731184.75,12827841.81,9373386.17,17463707.2,18272324.34,14718414.21,8830562.98
동일금속,순부채,-1286698,-6979538,-13730974,-21459833,-15459606.09,-13136105.88,-20670179.26,-18297803.4,-27226380.46,3073035.09,-7985748.08,-10562514.67,-10736881.84,-12377477.62
